start	10	2020	1	23	18
	953	275	58.250000	-21.125000	1.004326e+05	1.487115e+01	1.083487e+05	1.076828e+05	5.781928e+04	5.739941e+04	9.999000e+03	1.849487e+01	2020	1	23	18
	960	274	60.000000	-21.375000	1.001425e+05	1.431591e+01	1.081502e+05	1.075469e+05	5.758978e+04	5.720898e+04	3.018083e+02	1.691720e+01	2020	1	24	0
	965	274	61.250000	-21.375000	1.003922e+05	1.540976e+01	1.083534e+05	1.077723e+05	5.780695e+04	5.735574e+04	3.017054e+02	1.300964e+01	2020	1	24	6
	971	273	62.750000	-21.625000	1.001634e+05	1.411608e+01	1.081867e+05	1.076757e+05	5.762764e+04	5.709382e+04	3.016674e+02	1.778120e+01	2020	1	24	12
	977	273	64.250000	-21.625000	1.003916e+05	1.310720e+01	1.083426e+05	1.077877e+05	5.785532e+04	5.718937e+04	3.016041e+02	2.191714e+01	2020	1	24	18
	982	273	65.500000	-21.625000	1.001388e+05	1.267924e+01	1.080541e+05	1.075857e+05	5.761434e+04	5.699497e+04	3.016341e+02	1.569098e+01	2020	1	25	0
	985	272	66.250000	-21.875000	1.003210e+05	1.414210e+01	1.082948e+05	1.076638e+05	5.780446e+04	5.724048e+04	3.016427e+02	1.598217e+01	2020	1	25	6
	989	271	67.250000	-22.125000	1.001041e+05	1.569380e+01	1.081426e+05	1.075493e+05	5.758280e+04	5.710523e+04	3.016515e+02	1.713701e+01	2020	1	25	12
	992	273	68.000000	-21.625000	1.002812e+05	1.668708e+01	1.082599e+05	1.077032e+05	5.780465e+04	5.726993e+04	3.016753e+02	1.731908e+01	2020	1	25	18
	996	274	69.000000	-21.375000	1.000114e+05	1.565963e+01	1.079799e+05	1.074621e+05	5.753018e+04	5.706452e+04	3.016269e+02	1.431664e+01	2020	1	26	0
start	16	2020	1	25	18
	927	287	51.750000	-18.125000	1.008268e+05	1.601385e+01	1.083350e+05	1.080782e+05	5.789937e+04	5.773780e+04	3.026557e+02	1.743562e+01	2020	1	25	18
	932	289	53.000000	-17.625000	1.005599e+05	1.320940e+01	1.080910e+05	1.078394e+05	5.767738e+04	5.748766e+04	3.025344e+02	1.013229e+01	2020	1	26	0
	931	289	52.750000	-17.625000	1.007949e+05	1.198625e+01	1.082126e+05	1.079356e+05	5.789130e+04	5.767367e+04	3.024544e+02	1.016172e+01	2020	1	26	6
	930	292	52.500000	-16.875000	1.005288e+05	1.166788e+01	1.080873e+05	1.078525e+05	5.772422e+04	5.749217e+04	3.029195e+02	1.917520e+01	2020	1	26	12
	931	295	52.750000	-16.125000	1.007343e+05	1.234459e+01	1.082115e+05	1.080218e+05	5.785429e+04	5.759619e+04	3.026988e+02	2.290769e+01	2020	1	26	18
	931	297	52.750000	-15.625000	1.004196e+05	1.362463e+01	1.079292e+05	1.076947e+05	5.762940e+04	5.728716e+04	3.026338e+02	1.483289e+01	2020	1	27	0
	931	300	52.750000	-14.875000	1.005911e+05	1.523185e+01	1.080281e+05	1.077559e+05	5.778298e+04	5.739691e+04	3.027193e+02	2.041050e+01	2020	1	27	6
	932	303	53.000000	-14.125000	1.002926e+05	1.396834e+01	1.078369e+05	1.075805e+05	5.753613e+04	5.706904e+04	3.028172e+02	2.630539e+01	2020	1	27	12
	934	307	53.500000	-13.125000	1.004348e+05	1.525102e+01	1.080364e+05	1.076775e+05	5.769921e+04	5.713996e+04	3.029178e+02	3.371295e+01	2020	1	27	18
	935	309	53.750000	-12.625000	1.001653e+05	1.394455e+01	1.078149e+05	1.075159e+05	5.749654e+04	5.696654e+04	3.029652e+02	2.781480e+01	2020	1	28	0
	939	309	54.750000	-12.625000	1.003253e+05	1.415268e+01	1.080142e+05	1.075569e+05	5.767730e+04	5.715759e+04	3.030481e+02	2.310100e+01	2020	1	28	6
	942	309	55.500000	-12.625000	9.994788e+04	1.467866e+01	1.078507e+05	1.073522e+05	5.745904e+04	5.689673e+04	3.030431e+02	2.365163e+01	2020	1	28	12
	947	309	56.750000	-12.625000	1.000967e+05	1.494205e+01	1.080566e+05	1.075489e+05	5.767872e+04	5.717494e+04	3.030107e+02	2.555112e+01	2020	1	28	18
	951	307	57.750000	-13.125000	9.978480e+04	1.685301e+01	1.078497e+05	1.072922e+05	5.747633e+04	5.693858e+04	3.029503e+02	2.139634e+01	2020	1	29	0
